,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
32,Comstock Elizabeth J,Director,2020-09-25,Option Exercise,24.18,28000.0,677040.0,46433.0,Sep 28 04:59 PM,1290186,NKE
33,Comstock Elizabeth J,Director,2020-09-25,Sale,122.55,28000.0,3431400.0,18433.0,Sep 28 04:59 PM,1290186,NKE
34,Matheson Monique S.,EVP: HR,2020-09-24,Option Exercise,26.13,25000.0,653193.0,160626.0,Sep 25 06:25 PM,1713178,NKE
35,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-09-24,Option Exercise,22.93,95906.0,2198645.0,1519541.0,Sep 25 06:29 PM,1236641,NKE
36,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-09-24,Sale,127.06,95906.0,12185816.0,1423635.0,Sep 25 06:29 PM,1236641,NKE
37,Matheson Monique S.,EVP: HR,2020-09-24,Sale,123.95,25000.0,3098835.0,144126.0,Sep 25 06:25 PM,1713178,NKE
38,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-23,Option Exercise,56.4,22000.0,1240800.0,150790.0,Sep 24 05:25 PM,1585322,NKE
39,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-23,Sale,129.56,22000.0,2850320.0,128790.0,Sep 24 05:25 PM,1585322,NKE
40,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-15,Option Exercise,56.4,22000.0,1240800.0,150790.0,Sep 16 06:48 PM,1585322,NKE
41,Friend Matthew,EVP: CFO,2020-09-15,Option Exercise,35.51,75700.0,2688283.0,136177.0,Sep 16 06:49 PM,1806799,NKE
42,Friend Matthew,EVP: CFO,2020-09-15,Sale,119.7,75700.0,9061290.0,95177.0,Sep 16 06:49 PM,1806799,NKE
43,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-15,Sale,120.0,22000.0,2640000.0,128790.0,Sep 16 06:48 PM,1585322,NKE
44,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-02,Option Exercise,38.76,22000.0,852720.0,150790.0,Sep 03 04:29 PM,1585322,NKE
45,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-09-02,Sale,115.06,22000.0,2531320.0,128790.0,Sep 03 04:29 PM,1585322,NKE
46,Matheson Monique S.,EVP: HR,2020-08-24,Option Exercise,31.68,8500.0,269238.0,152626.0,Aug 26 04:31 PM,1713178,NKE
47,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-08-24,Option Exercise,38.76,22000.0,852720.0,150790.0,Aug 26 04:32 PM,1585322,NKE
48,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-08-24,Sale,110.0,22000.0,2420000.0,128790.0,Aug 26 04:32 PM,1585322,NKE
49,Matheson Monique S.,EVP: HR,2020-08-24,Sale,111.0,8500.0,943500.0,144126.0,Aug 26 04:31 PM,1713178,NKE
50,Matheson Monique S.,EVP: HR,2020-08-19,Option Exercise,31.68,8500.0,269238.0,152626.0,Aug 20 04:21 PM,1713178,NKE
51,Matheson Monique S.,EVP: HR,2020-08-19,Sale,108.0,8500.0,918000.0,144126.0,Aug 20 04:21 PM,1713178,NKE
52,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-08-10,Option Exercise,31.68,10000.0,316750.0,138790.0,Aug 12 04:34 PM,1585322,NKE
53,O'NEILL HEIDI,PRES: CONSUMER AND MKTPLC,2020-08-10,Sale,105.0,10000.0,1050000.0,128790.0,Aug 12 04:34 PM,1585322,NKE
54,Campion Andrew,CHIEF OPERATING OFFICER,2020-08-05,Sale,97.12,5043.0,489776.0,128290.0,Aug 06 04:32 PM,1650153,NKE
55,Campion Andrew,CHIEF OPERATING OFFICER,2020-07-21,Sale,98.56,56313.0,5550209.0,125993.0,Jul 22 04:16 PM,1650153,NKE
56,Krane Hilary K,"EVP, CAO & General Counsel",2020-07-14,Option Exercise,31.68,11000.0,348425.0,193776.0,Jul 16 04:16 PM,1487557,NKE
57,Krane Hilary K,"EVP, CAO & General Counsel",2020-07-14,Sale,96.33,11000.0,1059630.0,182776.0,Jul 16 04:16 PM,1487557,NKE
58,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-06-01,Option Exercise,17.24,165000.0,2844600.0,2012954.0,Jun 02 04:21 PM,1236641,NKE
59,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-06-01,Sale,99.14,165000.0,16358686.0,1889511.0,Jun 02 04:21 PM,1236641,NKE
60,Campion Andrew,CHIEF OPERATING OFFICER,2020-05-27,Option Exercise,31.68,60000.0,1900500.0,192693.0,May 28 04:25 PM,1650153,NKE
61,Campion Andrew,CHIEF OPERATING OFFICER,2020-05-27,Sale,98.0,60000.0,5880000.0,132693.0,May 28 04:25 PM,1650153,NKE
62,Krane Hilary K,"EVP, CAO & General Counsel",2020-04-17,Option Exercise,31.68,11000.0,348425.0,153591.0,Apr 20 04:50 PM,1487557,NKE
63,Krane Hilary K,"EVP, CAO & General Counsel",2020-04-17,Sale,90.0,11000.0,990000.0,142591.0,Apr 20 04:50 PM,1487557,NKE
64,ROGERS JOHN W JR,Director,2020-04-03,Buy,78.61,1000.0,78610.0,12851.0,Apr 06 04:24 PM,938885,NKE
65,Connors John G,Director,2020-03-27,Option Exercise,19.6,24000.0,470280.0,68890.0,Mar 31 04:20 PM,1116726,NKE
66,Connors John G,Director,2020-03-27,Sale,83.21,24000.0,1997040.0,44890.0,Mar 31 04:20 PM,1116726,NKE
67,ROGERS JOHN W JR,Director,2020-03-26,Buy,84.22,2500.0,210543.0,11851.0,Mar 27 04:26 PM,938885,NKE
68,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-03-02,Option Exercise,17.24,165000.0,2844600.0,2011735.0,Mar 03 04:29 PM,1236641,NKE
69,PARKER MARK G,EXECUTIVE CHAIRMAN,2020-03-02,Sale,90.95,165000.0,15006465.0,1889511.0,Mar 03 04:29 PM,1236641,NKE
